DD Ebrahim (Zim),2001-2005,82,76,6,1443,121,20.61,2540,56.81,1,4,8,ODI,Batting
GC Wilson (Ire),2007-2015,63,61,7,1428,113,26.44,1885,75.75,1,10,4,ODI,Batting
Nasir Jamshed (Pak),2008-2015,48,48,3,1418,112,31.51,1881,75.38,3,8,5,ODI,Batting
HA Gomes (WI),1978-1987,83,64,15,1415,101,28.87,2578,54.88,1,6,5,ODI,Batting
N Boje (Afr/SA),1995-2005,115,71,18,1414,129,26.67,1594,88.7,2,4,2,ODI,Batting
MO Odumbe (Kenya),1996-2003,61,59,5,1409,83,26.09,2014,69.96,0,11,6,ODI,Batting
P Utseya (Zim),2004-2015,164,132,48,1406,68*,16.73,2410,58.34,0,4,16,ODI,Batting
Imrul Kayes (Ban),2008-2015,56,56,1,1399,101,25.43,2175,64.32,1,10,1,ODI,Batting
Mashrafe Mortaza (Asia/Ban),2001-2015,157,117,21,1399,51*,14.57,1595,87.71,0,1,11,ODI,Batting
GP Howarth (NZ),1975-1985,70,65,5,1384,76,23.06,2301,60.14,0,6,1,ODI,Batting
JD Ryder (NZ),2008-2014,48,42,1,1362,107,33.21,1429,95.31,3,6,5,ODI,Batting
BC Broad (Eng),1987-1988,34,34,0,1361,106,40.02,2447,55.61,1,11,2,ODI,Batting
DO Obuya (Kenya),2001-2012,74,73,3,1355,93,19.35,2135,63.46,0,6,10,ODI,Batting
PG Fulton (NZ),2004-2009,49,46,5,1334,112,32.53,1833,72.77,1,8,2,ODI,Batting
JR Hopes (Aus),2005-2010,84,61,8,1326,63*,25.01,1415,93.71,0,3,1,ODI,Batting
SM Katich (Aus),2001-2006,45,42,5,1324,107*,35.78,1926,68.74,1,9,3,ODI,Batting
Asad Shafiq (Pak),2010-2015,58,56,4,1318,84,25.34,1940,67.93,0,9,5,ODI,Batting
KD Karthik (India),2004-2014,71,60,13,1313,79,27.93,1793,73.22,0,7,4,ODI,Batting
Javed Omar (Ban),1995-2007,59,59,4,1312,85*,23.85,2528,51.89,0,10,2,ODI,Batting
Samiullah Shenwari (Afg),2009-2015,52,42,7,1309,96,37.4,1919,68.21,0,10,0,ODI,Batting
Raqibul Hasan (Ban),2008-2011,55,54,7,1308,89,27.82,2133,61.32,0,8,6,ODI,Batting
AA Obanda (Kenya),2007-2014,49,45,2,1306,96*,30.37,1764,74.03,0,9,2,ODI,Batting
MS Sinclair (NZ),2000-2009,54,50,4,1304,118*,28.34,2086,62.51,2,8,8,ODI,Batting
PN Kirsten (SA),1991-1994,40,40,6,1293,97,38.02,2308,56.02,0,9,0,ODI,Batting
MJ Prior (Eng),2004-2011,68,62,9,1282,87,24.18,1670,76.76,0,3,5,ODI,Batting
Mohammad Nabi (Afg),2009-2015,53,48,6,1275,116,30.35,1430,89.16,1,7,3,ODI,Batting
NR Mongia (India),1994-2000,140,96,33,1272,69,20.19,1846,68.9,0,2,4,ODI,Batting
JEC Franklin (NZ),2001-2013,110,80,27,1270,98*,23.96,1651,76.92,0,4,5,ODI,Batting
AB Agarkar (India),1998-2007,191,113,26,1269,95,14.58,1574,80.62,0,3,10,ODI,Batting
Shoaib Mohammad (Pak),1984-1993,63,58,6,1269,126*,24.4,2492,50.92,1,8,8,ODI,Batting
Basit Ali (Pak),1993-1996,50,43,6,1265,127*,34.18,1669,75.79,1,9,3,ODI,Batting
CR Ervine (Zim),2010-2015,39,36,6,1259,130*,41.96,1534,82.07,2,7,2,ODI,Batting
SP O'Donnell (Aus),1985-1991,87,64,15,1242,74*,25.34,1534,80.96,0,9,5,ODI,Batting
Harbhajan Singh (Asia/India),1998-2015,234,126,35,1237,49,13.59,1521,81.32,0,0,15,ODI,Batting
SG Law (Aus),1994-1999,54,51,5,1237,110,26.89,1643,75.28,1,7,3,ODI,Batting
Alok Kapali (Ban),2002-2011,69,66,3,1235,115,19.6,1817,67.96,1,5,5,ODI,Batting
GM Hamilton (Scot),1999-2010,38,38,3,1231,119,35.17,1847,66.64,2,7,1,ODI,Batting
D Mongia (India),2001-2007,57,51,7,1230,159*,27.95,1721,71.47,1,4,4,ODI,Batting
RW Marsh (Aus),1971-1984,92,76,15,1225,66,20.08,1489,82.26,0,4,7,ODI,Batting
HDPK Dharmasena (SL),1994-2004,141,87,33,1222,69*,22.62,1879,65.03,0,4,2,ODI,Batting
TM Moody (Aus),1987-1999,76,64,12,1211,89,23.28,1747,69.31,0,10,6,ODI,Batting
Sikandar Raza (Zim),2013-2015,44,41,4,1211,141,32.72,1429,84.74,3,3,1,ODI,Batting
Junaid Siddique (Ban),2007-2011,54,53,1,1196,100,23,1753,68.22,1,6,6,ODI,Batting
Mohammad Rafique (Asia/Ban),1995-2007,125,106,17,1191,77,13.38,1663,71.61,0,2,15,ODI,Batting
Nasir Hossain (Ban),2011-2015,53,42,7,1190,100,34,1469,81,1,6,1,ODI,Batting
KMDN Kulasekara (SL),2003-2015,168,113,35,1181,73,15.14,1459,80.94,0,3,13,ODI,Batting
B Lee (Aus),2000-2012,221,110,44,1176,59,17.81,1407,83.58,0,3,16,ODI,Batting
JA Rudolph (Afr/SA),2003-2006,45,39,6,1174,81,35.57,1725,68.05,0,7,0,ODI,Batting
NLTC Perera (SL),2009-2015,108,80,13,1163,80*,17.35,1070,108.69,0,5,7,ODI,Batting
T Mishra (Kenya),2006-2013,42,40,7,1128,72,34.18,1534,73.53,0,8,4,ODI,Batting
Azhar Ali (Pak),2011-2015,27,27,3,1117,102,46.54,1476,75.67,2,7,0,ODI,Batting
HS Modi (Kenya),1996-2006,63,56,9,1109,78*,23.59,1906,58.18,0,5,5,ODI,Batting
ES Szwarczynski (Neth),2006-2014,41,40,3,1102,98,29.78,1615,68.23,0,10,2,ODI,Batting
VS Solanki (Eng),2000-2006,51,46,5,1097,106,26.75,1504,72.93,2,5,2,ODI,Batting
B Zuiderent (Neth),1996-2011,57,56,10,1097,77*,23.84,1873,58.56,0,8,7,ODI,Batting
MDKJ Perera (SL),2013-2015,48,46,3,1096,116,25.48,1211,90.5,2,5,8,ODI,Batting
PA Strang (Zim),1994-2001,95,73,24,1090,47,22.24,1651,66.02,0,0,5,ODI,Batting
G Boycott (Eng),1971-1981,36,34,4,1082,105,36.06,2020,53.56,1,9,1,ODI,Batting
Nawroz Mangal (Afg),2009-2015,42,41,6,1076,129,30.74,1409,76.36,2,4,3,ODI,Batting
MS Wade (Aus),2012-2015,53,48,6,1075,75,25.59,1410,76.24,0,7,4,ODI,Batting
NL McCullum (NZ),2009-2015,84,62,11,1070,65,20.98,1220,87.7,0,4,3,ODI,Batting
Asif Mujtaba (Pak),1986-1996,66,55,14,1068,113*,26.04,1671,63.91,1,6,8,ODI,Batting
DW Randall (Eng),1976-1985,49,45,5,1067,88,26.67,1702,62.69,0,5,4,ODI,Batting
DS Smith (WI),2003-2013,47,45,2,1059,107,24.62,1506,70.31,1,5,4,ODI,Batting
JK Kamande (Kenya),1999-2011,86,72,11,1055,74,17.29,1685,62.61,0,3,8,ODI,Batting
IDS Smith (NZ),1980-1992,98,77,16,1055,62*,17.29,1061,99.43,0,3,7,ODI,Batting
C Kieswetter (Eng),2010-2013,46,40,5,1054,107,30.11,1172,89.93,1,5,4,ODI,Batting
L Ronchi (Aus/NZ),2008-2015,60,47,7,1050,170*,26.25,862,121.8,1,3,5,ODI,Batting
KD Mills (NZ),2001-2015,170,101,34,1047,54,15.62,1282,81.66,0,2,8,ODI,Batting
JM How (NZ),2005-2011,41,37,1,1046,139,29.05,1572,66.53,1,7,3,ODI,Batting
MF Maharoof (SL),2004-2012,104,71,17,1042,69*,19.29,1234,84.44,0,2,3,ODI,Batting
DSBP Kuruppu (SL),1983-1990,54,52,1,1022,72,20.03,1978,51.66,0,4,3,ODI,Batting
AG Prince (Afr/SA),2002-2007,52,41,12,1018,89*,35.1,1502,67.77,0,3,4,ODI,Batting
SK Warne (Aus/ICC),1993-2005,194,107,29,1018,55,13.05,1413,72.04,0,1,10,ODI,Batting
SM Patil (India),1980-1986,45,42,1,1005,84,24.51,1223,82.17,0,9,4,ODI,Batting
Rajin Saleh (Ban),2003-2006,43,43,1,1005,108*,23.92,1833,54.82,1,6,5,ODI,Batting
PW Borren (Neth),2006-2014,58,50,5,1004,96,22.31,1176,85.37,0,5,5,ODI,Batting
NFI McCallum (Scot),2006-2011,43,42,6,1002,121*,27.83,1451,69.05,2,4,3,ODI,Batting
Khaled Mahmud (Ban),1998-2006,77,72,3,991,50,14.36,1461,67.83,0,1,9,ODI,Batting
BL Cairns (NZ),1974-1985,78,65,6,987,60,16.72,941,104.88,0,2,6,ODI,Batting
MJ Slater (Aus),1993-1997,42,42,1,987,73,24.07,1634,60.4,0,9,3,ODI,Batting
MJ Horne (NZ),1997-2002,50,48,0,980,74,20.41,1515,64.68,0,5,3,ODI,Batting
Akram Khan (Ban),1988-2003,44,44,2,976,65,23.23,1721,56.71,0,5,3,ODI,Batting
TLW Cooper (Neth),2010-2013,23,22,2,976,101,48.8,1391,70.16,1,8,0,ODI,Batting
Naeem Islam (Ban),2008-2014,59,51,15,975,84,27.08,1473,66.19,0,5,5,ODI,Batting
DF Watts (Scot),2006-2011,36,35,1,974,101,28.64,1559,62.47,1,9,4,ODI,Batting
KJ Coetzer (Scot),2008-2015,26,25,1,971,156,40.45,1185,81.94,2,6,3,ODI,Batting
Waqar Younis (Pak),1989-2003,262,139,45,969,37,10.3,1445,67.05,0,0,15,ODI,Batting
Fawad Alam (Pak),2007-2015,38,36,12,966,114*,40.25,1297,74.47,1,6,3,ODI,Batting
SA Thomson (NZ),1990-1996,56,52,10,964,83,22.95,1427,67.55,0,5,2,ODI,Batting
JF Mooney (Ire),2006-2015,64,55,14,963,96,23.48,1215,79.25,0,3,6,ODI,Batting
GM Ritchie (Aus),1982-1987,44,42,7,959,84,27.4,1479,64.84,0,6,2,ODI,Batting
RR Watson (Scot),2006-2010,35,35,4,956,123*,30.83,1286,74.33,1,6,4,ODI,Batting
MD Marshall (WI),1980-1992,136,83,19,955,66,14.92,1246,76.64,0,2,5,ODI,Batting
RD Berrington (Scot),2008-2015,45,41,4,952,101*,25.72,1244,76.52,1,7,2,ODI,Batting
AT Rayudu (India),2013-2015,31,28,7,952,124*,45.33,1219,78.09,2,5,1,ODI,Batting
MG Johnson (Aus),2005-2015,153,91,32,951,73*,16.11,987,96.35,0,2,6,ODI,Batting
Anamul Haque (Ban),2012-2015,30,27,0,950,120,35.18,1357,70,3,3,4,ODI,Batting
RS Madugalle (SL),1979-1988,63,56,5,950,73,18.62,1574,60.35,0,3,4,ODI,Batting
Asghar Stanikzai (Afg),2009-2015,45,44,5,948,90*,24.3,1564,60.61,0,5,2,ODI,Batting
AD Russell (WI),2011-2015,50,42,9,944,92*,28.6,729,129.49,0,4,5,ODI,Batting
A Kumble (Asia/India),1990-2007,271,136,47,938,26,10.53,1536,61.06,0,0,18,ODI,Batting
CM Spearman (NZ),1995-2001,51,50,0,936,86,18.72,1202,77.87,0,5,6,ODI,Batting
RV Uthappa (India),2006-2015,46,42,6,934,86,25.94,1031,90.59,0,6,4,ODI,Batting
J Charles (WI),2012-2015,32,32,0,927,130,28.96,1126,82.32,2,3,5,ODI,Batting
AN Kervezee (Neth),2006-2012,39,36,3,924,92,28,1263,73.15,0,4,2,ODI,Batting
Mohammad Shahzad (Afg),2009-2015,31,31,1,924,118,30.8,1018,90.76,3,3,1,ODI,Batting
CJ Anderson (NZ),2013-2015,35,31,5,918,131*,35.3,744,123.38,1,4,2,ODI,Batting
S Dhaniram (Can),2006-2010,44,41,4,915,92,24.72,1126,81.26,0,6,2,ODI,Batting
AJ Hall (SA),1999-2007,88,56,13,905,81,21.04,1206,75.04,0,3,5,ODI,Batting
Sarfraz Ahmed (Pak),2007-2015,52,38,7,892,101*,28.77,1043,85.52,1,2,1,ODI,Batting
J Srinath (India),1991-2003,229,121,38,883,53,10.63,1109,79.62,0,1,19,ODI,Batting
Yashpal Sharma (India),1978-1985,42,40,9,883,89,28.48,1401,63.02,0,4,0,ODI,Batting
PL Mommsen (Scot),2010-2015,36,35,4,880,139*,28.38,1315,66.92,1,5,2,ODI,Batting
TT Bresnan (Eng),2006-2015,85,64,20,871,80,19.79,965,90.25,0,1,6,ODI,Batting
SHT Kandamby (SL),2004-2014,39,36,6,870,93*,29,1250,69.6,0,5,2,ODI,Batting
AC Voges (Aus),2007-2013,31,28,9,870,112*,45.78,998,87.17,1,4,0,ODI,Batting
DJ Richardson (SA),1991-1998,122,77,33,868,53,19.72,1298,66.87,0,1,6,ODI,Batting
MA Vermeulen (Zim),2000-2009,43,43,4,868,92,22.25,1227,70.74,0,6,4,ODI,Batting
HK Badani (India),2000-2004,40,36,10,867,100,33.34,1180,73.47,1,4,1,ODI,Batting
GO Jones (Eng/PNG),2004-2014,51,43,8,862,80,24.62,1117,77.17,0,4,1,ODI,Batting
TT Samaraweera (SL),1998-2011,53,42,11,862,105*,27.8,1244,69.29,2,0,4,ODI,Batting
SB Smith (Aus),1983-1985,28,24,2,861,117,39.13,1319,65.27,2,8,1,ODI,Batting
DL Amiss (Eng),1972-1977,18,18,0,859,137,47.72,1185,72.48,4,1,0,ODI,Batting
RA Harper (WI),1983-1996,105,73,20,855,45*,16.13,1162,73.58,0,0,5,ODI,Batting
WB Phillips (Aus),1982-1986,48,41,6,852,75*,24.34,994,85.71,0,6,1,ODI,Batting
CWJ Athey (Eng),1980-1988,31,30,3,848,142*,31.4,1495,56.72,2,4,1,ODI,Batting
RS Kalpage (SL),1992-1999,86,69,28,844,51,20.58,1320,63.93,0,1,2,ODI,Batting
MAR Samarasekera (SL),1983-1994,39,39,2,844,76,22.81,1207,69.92,0,4,2,ODI,Batting
D Ganga (WI),1999-2006,35,34,1,843,71,25.54,1414,59.61,0,9,5,ODI,Batting
CA Ingram (SA),2010-2013,31,29,3,843,124,32.42,1024,82.32,3,3,5,ODI,Batting
BM McMillan (SA),1991-1998,78,52,16,841,127,23.36,1147,73.32,1,0,3,ODI,Batting
MN Waller (Zim),2009-2015,48,44,3,832,99*,20.29,1144,72.72,0,4,4,ODI,Batting
CK Coventry (Zim),2003-2015,39,35,1,831,194*,24.44,937,88.68,1,3,5,ODI,Batting
DW Hookes (Aus),1977-1986,39,36,2,826,76,24.29,1146,72.07,0,5,3,ODI,Batting
PJ Hughes (Aus),2013-2014,25,24,1,826,138*,35.91,1100,75.09,2,4,1,ODI,Batting
AI Kallicharran (WI),1973-1981,31,28,4,826,78,34.41,1329,62.15,0,6,0,ODI,Batting
RR Rossouw (SA),2014-2015,26,25,2,826,132,35.91,871,94.83,2,4,5,ODI,Batting
JR Ratnayeke (SL),1982-1990,78,69,14,824,50,14.98,1571,52.45,0,1,4,ODI,Batting
GN Yallop (Aus),1978-1984,30,27,6,823,66*,39.19,1288,63.89,0,7,1,ODI,Batting
TWM Latham (NZ),2012-2015,32,31,5,820,110*,31.53,1091,75.16,1,4,1,ODI,Batting
AC Waller (Zim),1987-1997,39,38,3,818,83*,23.37,1172,69.79,0,4,4,ODI,Batting
JP Faulkner (Aus),2013-2015,44,33,14,814,116,42.84,718,113.37,1,4,2,ODI,Batting
YK Pathan (India),2008-2012,57,41,11,810,123*,27,713,113.6,2,3,7,ODI,Batting
JM Davison (Can),2003-2011,32,32,2,799,111,26.63,767,104.17,1,5,5,ODI,Batting
Aminul Islam (Ban),1988-2002,39,39,5,794,70,23.35,1403,56.59,0,3,5,ODI,Batting
Z Khan (Asia/India),2000-2012,200,101,35,792,34*,12,1078,73.46,0,0,15,ODI,Batting
GB Hogg (Aus),1996-2008,123,65,26,790,71*,20.25,1004,78.68,0,2,9,ODI,Batting
Majid Khan (Pak),1973-1982,23,22,1,786,109,37.42,1052,74.71,1,7,1,ODI,Batting
S Wettimuny (SL),1982-1987,35,33,1,786,86*,24.56,1636,48.04,0,4,1,ODI,Batting
MM Ali (Eng),2014-2015,27,27,1,784,128,30.15,774,101.29,2,3,1,ODI,Batting
W Barresi (Neth),2010-2014,28,27,4,783,137*,34.04,1041,75.21,1,5,4,ODI,Batting
R Lamba (India),1986-1989,32,31,2,783,102,27,1166,67.15,1,6,2,ODI,Batting
IH Romaine (Ber),2006-2009,35,34,3,783,101,25.25,1222,64.07,1,4,5,ODI,Batting
JA Morkel (Afr/SA),2004-2012,58,43,10,782,97,23.69,780,100.25,0,2,1,ODI,Batting
Wasim Raja (Pak),1973-1985,54,45,10,782,60,22.34,1168,66.95,0,2,6,ODI,Batting
Abdur Razzak (Ban),2004-2014,153,97,39,779,53*,13.43,1020,76.37,0,1,12,ODI,Batting
AR White (Ire),2006-2014,61,46,3,776,79,18.04,1235,62.83,0,1,4,ODI,Batting
Haris Sohail (Pak),2013-2015,22,21,3,774,89*,43,934,82.86,0,7,1,ODI,Batting
KOA Powell (WI),2009-2014,28,28,0,772,83,27.57,953,81,0,7,2,ODI,Batting
Saleem Yousuf (Pak),1982-1990,86,62,19,768,62,17.86,1024,75,0,4,5,ODI,Batting
CN Evans (Zim),1992-2002,53,47,5,764,96*,18.19,1006,75.94,0,2,3,ODI,Batting
Rizwan Cheema (Can),2008-2013,33,32,1,764,94,24.64,685,111.53,0,6,3,ODI,Batting
KWR Fletcher (Eng),1971-1982,24,22,3,757,131,39.84,1134,66.75,1,5,0,ODI,Batting
J Dyson (Aus),1980-1983,29,27,4,755,79,32.82,1553,48.61,0,4,1,ODI,Batting
AR Cusack (Ire),2007-2015,59,47,14,745,71,22.57,1159,64.27,0,2,8,ODI,Batting
G Fowler (Eng),1983-1986,26,26,2,744,81*,31,1321,56.32,0,4,2,ODI,Batting
DT Johnston (Ire),2006-2013,67,53,15,743,45*,19.55,785,94.64,0,0,3,ODI,Batting
Manzoor Elahi (Pak),1984-1995,54,46,13,741,50*,22.45,827,89.6,0,1,1,ODI,Batting
AM Samad (Can),2003-2009,27,27,2,740,130,29.6,1045,70.81,1,2,2,ODI,Batting
JWA Taylor (Eng),2011-2015,23,22,3,738,101,38.84,934,79.01,1,5,2,ODI,Batting
TD Paine (Aus),2009-2011,26,26,1,737,111,29.48,1070,68.87,1,5,1,ODI,Batting
PA Patel (India),2003-2012,38,34,3,736,95,23.74,962,76.5,0,4,2,ODI,Batting
MW Machan (Scot),2013-2015,22,21,0,734,114,34.95,951,77.18,1,3,0,ODI,Batting
CJ Nevin (NZ),2000-2003,37,36,0,732,74,20.33,1000,73.2,0,4,4,ODI,Batting
Sohaib Maqsood (Pak),2013-2015,25,24,2,725,89*,32.95,865,83.81,0,5,1,ODI,Batting
CJ Tavare (Eng),1980-1984,29,28,2,720,83*,27.69,1471,48.94,0,4,1,ODI,Batting
MA Ealham (Eng),1996-2001,64,45,4,716,45,17.46,1092,65.56,0,0,4,ODI,Batting
IJ Harvey (Aus),1997-2004,73,51,11,715,48*,17.87,811,88.16,0,0,2,ODI,Batting
Saqlain Mushtaq (Pak),1995-2003,169,98,38,711,37*,11.85,1434,49.58,0,0,13,ODI,Batting
LJ Wright (Eng),2007-2014,50,39,4,707,52,20.2,820,86.21,0,2,5,ODI,Batting
J Mubarak (SL),2002-2013,40,37,6,704,72,22.7,1115,63.13,0,4,1,ODI,Batting
PA Wallace (WI),1991-2000,33,33,0,701,103,21.24,1151,60.9,1,2,4,ODI,Batting
SM Ervine (Zim),2001-2004,42,34,7,698,100,25.85,816,85.53,1,2,5,ODI,Batting
PL Symcox (SA),1993-1999,80,54,13,694,61,16.92,830,83.61,0,3,6,ODI,Batting
Soumya Sarkar (Ban),2014-2015,16,16,2,692,127*,49.42,675,102.51,1,4,0,ODI,Batting
PAJ DeFreitas (Eng),1987-1997,103,66,23,690,67,16.04,823,83.83,0,1,4,ODI,Batting
CS MacLeod (Scot),2008-2015,33,31,3,684,175,24.42,907,75.41,2,1,8,ODI,Batting
N Deonarine (WI),2005-2015,31,29,3,682,65*,26.23,989,68.95,0,4,0,ODI,Batting
JR Murray (WI),1992-1999,55,36,6,678,86,22.6,929,72.98,0,5,4,ODI,Batting
M Muralitharan (Asia/ICC/SL),1993-2011,350,162,63,674,33*,6.8,869,77.56,0,0,25,ODI,Batting
IM Chappell (Aus),1971-1980,16,16,2,673,86,48.07,874,77,0,8,0,ODI,Batting
DA Marillier (Zim),2000-2003,48,41,4,672,100,18.16,949,70.81,1,3,4,ODI,Batting
UC Hathurusingha (SL),1992-1999,35,33,1,669,66,20.9,1318,50.75,0,4,3,ODI,Batting
AC Botha (Ire),2006-2011,42,38,4,666,56,19.58,970,68.65,0,2,5,ODI,Batting
CJ Ferguson (Aus),2009-2011,30,25,9,663,71*,41.43,777,85.32,0,5,0,ODI,Batting
Noor Ali Zadran (Afg),2009-2015,24,24,1,663,114,28.82,1011,65.57,1,3,1,ODI,Batting
R Ashwin (India),2010-2015,100,57,18,657,65,16.84,758,86.67,0,1,6,ODI,Batting
F Behardien (SA),2013-2015,34,28,7,651,70,31,653,99.69,0,4,2,ODI,Batting
S Ramesh (India),1999-1999,24,24,1,646,82,28.08,1092,59.15,0,6,3,ODI,Batting
Qasim Umar (Pak),1983-1987,31,31,3,642,69,22.92,1125,57.06,0,4,3,ODI,Batting
Abdul Qadir (Pak),1983-1993,104,68,26,641,41*,15.26,849,75.5,0,0,6,ODI,Batting
DL Hemp (Ber),2006-2009,22,22,3,641,102*,33.73,912,70.28,1,4,4,ODI,Batting
CEL Ambrose (WI),1988-2000,176,96,36,639,31*,10.65,985,64.87,0,0,13,ODI,Batting
JF Reid (NZ),1980-1986,25,24,1,633,88,27.52,1084,58.39,0,4,0,ODI,Batting
DLS van Bunge (Neth),2002-2013,37,31,1,633,80,21.1,953,66.42,0,3,2,ODI,Batting
RMH Binny (India),1980-1987,72,49,10,629,57,16.12,1046,60.13,0,1,4,ODI,Batting
GR Larsen (NZ),1990-1999,121,70,27,629,37,14.62,970,64.84,0,0,6,ODI,Batting
AM Blignaut (Zim),1999-2010,54,41,8,626,63*,18.96,589,106.28,0,5,3,ODI,Batting
DJ Nash (NZ),1992-2002,81,53,13,624,42,15.6,940,66.38,0,0,3,ODI,Batting
DN Patel (NZ),1987-1997,75,63,10,623,71,11.75,868,71.77,0,1,6,ODI,Batting
RR Patel (Kenya),2008-2014,39,35,4,621,92,20.03,978,63.49,0,2,3,ODI,Batting
GRJ Matthews (Aus),1984-1993,59,50,13,619,54,16.72,911,67.94,0,1,5,ODI,Batting
WV Raman (India),1988-1996,27,27,1,617,114,23.73,1109,55.63,1,3,6,ODI,Batting
GJ Rennie (Zim),1996-2003,40,37,6,617,76,19.9,928,66.48,0,2,5,ODI,Batting
SFAF Bacchus (WI),1978-1983,29,26,3,612,80*,26.6,928,65.94,0,3,2,ODI,Batting
RJ Ratnayake (SL),1982-1993,70,55,18,612,33*,16.54,705,86.8,0,0,4,ODI,Batting
J Botha (Afr/SA),2005-2012,78,50,18,609,46,19.03,710,85.77,0,0,2,ODI,Batting
D Gough (Eng/ICC),1994-2006,159,87,38,609,46*,12.42,947,64.3,0,0,10,ODI,Batting
AJ Hollioake (Eng),1996-1999,35,30,6,606,83*,25.25,807,75.09,0,3,1,ODI,Batting
BMAJ Mendis (SL),2010-2015,54,40,10,604,72,20.13,710,85.07,0,1,1,ODI,Batting
RIC Holder (WI),1993-1997,37,31,6,599,65,23.96,876,68.37,0,2,4,ODI,Batting
RT Robinson (Eng),1984-1988,26,26,0,597,83,22.96,1026,58.18,0,3,2,ODI,Batting
MR Marsh (Aus),2011-2015,23,21,3,596,89,33.11,630,94.6,0,5,1,ODI,Batting
BM Laird (Aus),1979-1982,23,23,3,594,117*,29.7,1105,53.75,1,2,0,ODI,Batting
Mansoor Akhtar (Pak),1980-1990,41,35,1,593,47,17.44,1148,51.65,0,0,1,ODI,Batting
W Larkins (Eng),1979-1991,25,24,0,591,124,24.62,1047,56.44,1,0,3,ODI,Batting
LOB Cann (Ber),2006-2009,26,25,3,590,52,26.81,504,117.06,0,1,3,ODI,Batting
RJ Nicol (NZ),2011-2013,22,21,2,586,146,30.84,776,75.51,2,2,2,ODI,Batting
SB Joshi (India),1996-2001,69,45,11,584,61*,17.17,653,89.43,0,1,4,ODI,Batting
RT Latham (NZ),1990-1994,33,33,4,583,60,20.1,1008,57.83,0,1,3,ODI,Batting
Khurram Khan (UAE),2004-2015,16,16,2,582,132*,41.57,725,80.27,1,3,0,ODI,Batting
BJ Hodge (Aus),2005-2007,25,21,2,575,123,30.26,657,87.51,1,3,3,ODI,Batting
MJR Rindel (SA),1994-1999,22,22,1,575,106,27.38,860,66.86,1,2,1,ODI,Batting
Tushar Imran (Ban),2001-2007,41,40,0,574,65,14.35,970,59.17,0,2,8,ODI,Batting
C White (Eng),1994-2003,51,41,5,568,57*,15.77,928,61.2,0,1,9,ODI,Batting
RM Haq (Scot),2006-2015,54,40,6,566,71,16.64,931,60.79,0,3,6,ODI,Batting
KS More (India),1984-1993,94,65,22,563,42*,13.09,808,69.67,0,0,5,ODI,Batting
Aamer Malik (Pak),1988-1994,24,23,1,556,90,25.27,989,56.21,0,5,1,ODI,Batting
Javed Ahmadi (Afg),2010-2015,25,23,0,556,81,24.17,641,86.73,0,5,1,ODI,Batting
RJ Peterson (SA),2002-2014,79,41,14,556,68,20.59,688,80.81,0,1,4,ODI,Batting
GS Blewett (Aus),1995-1999,32,30,3,551,57*,20.4,889,61.97,0,2,3,ODI,Batting
TJ Friend (Zim),2000-2004,51,39,5,548,91,16.11,724,75.69,0,3,5,ODI,Batting
T Duffin (Zim),2006-2007,23,23,0,546,88,23.73,993,54.98,0,3,1,ODI,Batting
BA Stokes (Eng),2011-2015,34,29,2,544,70,20.14,631,86.21,0,2,3,ODI,Batting
Mohammad Wasim (Pak),1996-2000,25,25,2,543,76,23.6,1043,52.06,0,3,4,ODI,Batting
Mominul Haque (Ban),2012-2015,26,24,1,543,60,23.6,728,74.58,0,3,1,ODI,Batting
AP Kuiper (SA),1991-1996,25,23,7,539,63*,33.68,662,81.41,0,3,0,ODI,Batting
P Willey (Eng),1977-1986,26,24,1,538,64,23.39,855,62.92,0,5,3,ODI,Batting
MC Snedden (NZ),1980-1990,93,54,19,535,64,15.28,843,63.46,0,1,4,ODI,Batting
Athar Ali Khan (Ban),1988-1998,19,19,1,532,82,29.55,945,56.29,0,3,3,ODI,Batting
IS Billcliff (Can),2003-2009,19,19,0,529,93,27.84,793,66.7,0,4,0,ODI,Batting
NN Odhiambo (Kenya),2006-2014,69,53,9,528,66,12,737,71.64,0,1,9,ODI,Batting
BJ Watling (NZ),2010-2013,22,20,2,528,96*,29.33,767,68.83,0,5,2,ODI,Batting
Naved-ul-Hasan (Pak),2003-2010,74,51,18,524,33,15.87,620,84.51,0,0,4,ODI,Batting
LK Germon (NZ),1994-1997,37,31,5,519,89,19.96,787,65.94,0,3,2,ODI,Batting
Mudassar Bukhari (Neth),2007-2014,46,34,4,516,71,17.2,671,76.9,0,2,4,ODI,Batting
KM Dabengwa (Zim),2005-2010,37,34,7,514,45,19.03,851,60.39,0,0,4,ODI,Batting
PK Amre (India),1991-1994,37,30,5,513,84*,20.52,799,64.2,0,2,1,ODI,Batting
KD Walters (Aus),1971-1981,28,24,6,513,59,28.5,732,70.08,0,2,1,ODI,Batting
JG Bracewell (NZ),1983-1990,53,43,12,512,43,16.51,717,71.4,0,0,6,ODI,Batting
DP Viljoen (Zim),1997-2001,53,43,7,512,63*,14.22,827,61.91,0,2,5,ODI,Batting
JM Brearley (Eng),1977-1980,25,24,3,510,78,24.28,1120,45.53,0,3,6,ODI,Batting
SCJ Broad (Eng),2006-2015,119,66,25,510,45*,12.43,681,74.88,0,0,8,ODI,Batting
AO Suji (Kenya),1996-2008,60,46,7,506,67,12.97,977,51.79,0,1,1,ODI,Batting
AN Petersen (SA),2006-2013,21,19,1,504,80,28,610,82.62,0,4,0,ODI,Batting
