R Illingworth (Eng),1958-1973,61,90,11,1836,113,23.24,2,5,7,Test,Batting
BJ Watling (NZ),2009-2015,31,53,8,1832,142*,40.71,5,10,7,Test,Batting
RP Arnold (SL),1997-2004,44,69,4,1821,123,28.01,3,10,7,Test,Batting
IDS Smith (NZ),1980-1992,63,88,17,1815,173,25.56,2,6,7,Test,Batting
MD Marshall (WI),1978-1991,81,107,11,1810,92,18.85,0,10,15,Test,Batting
JP Crawley (Eng),1994-2003,37,61,9,1800,156*,34.61,4,9,4,Test,Batting
DS Lehmann (Aus),1998-2004,27,42,2,1798,177,44.95,5,10,2,Test,Batting
NT Paranavitana (SL),2009-2012,32,60,5,1792,111,32.58,2,11,9,Test,Batting
MJ Horne (NZ),1997-2003,35,65,2,1788,157,28.38,4,5,4,Test,Batting
JDP Oram (NZ),2002-2009,33,59,10,1780,133,36.32,5,6,4,Test,Batting
BC Booth (Aus),1961-1966,29,48,6,1773,169,42.21,5,10,5,Test,Batting
CJ Tavare (Eng),1980-1989,31,56,2,1755,149,32.5,2,12,5,Test,Batting
GA Faulkner (SA),1906-1924,25,47,4,1754,204,40.79,4,8,2,Test,Batting
Javed Omar (Ban),2001-2007,40,80,2,1720,119,22.05,1,8,5,Test,Batting
HH Dippenaar (SA),1999-2007,38,62,5,1718,177*,30.14,3,7,8,Test,Batting
Shahid Afridi (Pak),1998-2010,27,48,1,1716,156,36.51,5,8,6,Test,Batting
JE Emburey (Eng),1978-1995,64,96,20,1713,75,22.53,0,10,16,Test,Batting
H Masakadza (Zim),2001-2014,29,58,2,1712,158,30.57,4,6,8,Test,Batting
GM Ritchie (Aus),1982-1987,30,53,5,1690,146,35.2,3,7,1,Test,Batting
KC Bland (SA),1961-1966,21,39,5,1669,144*,49.08,3,9,2,Test,Batting
MH Denness (Eng),1969-1975,28,45,3,1667,188,39.69,4,7,2,Test,Batting
BC Broad (Eng),1984-1989,25,44,2,1661,162,39.54,6,6,3,Test,Batting
JT Tyldesley (Eng),1899-1909,31,55,1,1661,138,30.75,4,9,4,Test,Batting
J Darling (Aus),1894-1905,34,60,2,1657,178,28.56,3,8,8,Test,Batting
J Hardstaff jnr (Eng),1935-1948,23,38,3,1636,205*,46.74,4,10,4,Test,Batting
MS Sinclair (NZ),1999-2010,33,56,5,1635,214,32.05,3,4,4,Test,Batting
WR Endean (SA),1951-1958,28,52,4,1630,162*,33.95,3,8,3,Test,Batting
RB McCosker (Aus),1975-1980,25,46,5,1622,127,39.56,4,9,5,Test,Batting
SV Carlisle (Zim),1995-2005,37,66,6,1615,118,26.91,2,8,7,Test,Batting
NJ Contractor (India),1955-1962,31,52,1,1611,108,31.58,1,11,2,Test,Batting
LD Chandimal (SL),2011-2015,22,38,4,1606,162*,47.23,5,8,1,Test,Batting
Yashpal Sharma (India),1979-1983,37,59,11,1606,140,33.45,2,9,4,Test,Batting
JJ Crowe (NZ),1983-1990,39,65,4,1601,128,26.24,3,6,6,Test,Batting
RT Robinson (Eng),1984-1989,29,49,5,1601,175,36.38,4,6,5,Test,Batting
M Prabhakar (India),1984-1995,39,58,9,1600,120,32.65,1,9,3,Test,Batting
AP Sheahan (Aus),1967-1974,31,53,6,1594,127,33.91,2,7,3,Test,Batting
DS Smith (WI),2003-2015,38,67,2,1593,108,24.5,1,6,6,Test,Batting
WA Brown (Aus),1934-1948,22,35,1,1592,206*,46.82,4,9,1,Test,Batting
SM Patil (India),1980-1984,29,47,4,1588,174,36.93,4,7,4,Test,Batting
SB Styris (NZ),2002-2007,29,48,4,1586,170,36.04,5,6,5,Test,Batting
RH Catterall (SA),1922-1931,24,43,2,1555,120,37.92,3,11,3,Test,Batting
T Taibu (Zim),2001-2012,28,54,3,1546,153,30.31,1,12,5,Test,Batting
E Paynter (Eng),1931-1939,20,31,5,1540,243,59.23,4,7,3,Test,Batting
PJ Hughes (Aus),2009-2013,26,49,2,1535,160,32.65,3,7,6,Test,Batting
BF Hastings (NZ),1969-1976,31,56,6,1510,117*,30.2,4,7,6,Test,Batting
KD Mackay (Aus),1956-1963,37,52,7,1507,89,33.48,0,13,6,Test,Batting
Mahmudullah (Ban),2009-2015,27,50,2,1506,115,31.37,1,12,6,Test,Batting
RR Lindwall (Aus),1946-1960,61,84,13,1502,118,21.15,2,5,9,Test,Batting
Qasim Umar (Pak),1983-1986,26,43,2,1502,210,36.63,3,5,2,Test,Batting
JM Parker (NZ),1973-1980,36,63,2,1498,121,24.55,3,5,4,Test,Batting
RW Barber (Eng),1960-1968,28,45,3,1495,185,35.59,1,9,1,Test,Batting
F du Plessis (SA),2012-2015,22,33,4,1495,137,51.55,4,7,1,Test,Batting
Intikhab Alam (Pak),1959-1977,47,77,10,1493,138,22.28,1,8,10,Test,Batting
BRM Taylor (Zim),2004-2014,23,46,3,1493,171,34.72,4,7,2,Test,Batting
Yasir Hameed (Pak),2003-2010,25,49,3,1491,170,32.41,2,8,1,Test,Batting
WB Phillips (Aus),1983-1986,27,48,2,1485,159,32.28,2,7,1,Test,Batting
DL Houghton (Zim),1992-1997,22,36,2,1464,266,43.05,4,4,0,Test,Batting
A Symonds (Aus),2004-2008,26,41,5,1462,162*,40.61,2,10,4,Test,Batting
FDM Karunaratne (SL),2012-2015,22,42,2,1457,186,36.42,3,6,4,Test,Batting
Mominul Haque (Ban),2013-2015,17,30,4,1456,181,56,4,9,1,Test,Batting
B Lee (Aus),1999-2008,76,90,18,1451,64,20.15,0,5,14,Test,Batting
FJ Titmus (Eng),1955-1975,53,76,11,1449,84*,22.29,0,10,4,Test,Batting
JM Brearley (Eng),1976-1981,39,66,3,1442,91,22.88,0,9,6,Test,Batting
NR Mongia (India),1994-2001,44,68,8,1442,152,24.03,1,6,6,Test,Batting
CEL Ambrose (WI),1988-2000,98,145,29,1439,53,12.4,0,1,26,Test,Batting
WAS Oldfield (Aus),1920-1937,54,80,17,1427,65*,22.65,0,4,9,Test,Batting
C Kelleway (Aus),1910-1928,26,42,4,1422,147,37.42,3,6,1,Test,Batting
AF Giles (Eng),1998-2006,54,81,13,1421,59,20.89,0,4,9,Test,Batting
Hon.FS Jackson (Eng),1893-1905,20,33,4,1415,144*,48.79,5,6,3,Test,Batting
MW Goodwin (Zim),1998-2000,19,37,4,1414,166*,42.84,3,8,4,Test,Batting
RG Nadkarni (India),1955-1968,41,67,12,1414,122*,25.7,1,7,6,Test,Batting
Khaled Mashud (Ban),2000-2007,44,84,10,1409,103*,19.04,1,3,11,Test,Batting
KC Brathwaite (WI),2011-2015,23,44,2,1407,212,33.5,4,6,8,Test,Batting
RT Simpson (Eng),1948-1955,27,45,3,1401,156*,33.35,4,6,6,Test,Batting
J Ryder (Aus),1920-1929,20,32,5,1394,201*,51.62,3,9,1,Test,Batting
KLT Arthurton (WI),1988-1995,33,50,5,1382,157*,30.71,2,8,8,Test,Batting
Rashid Latif (Pak),1992-2003,37,57,9,1381,150,28.77,1,7,4,Test,Batting
JK Silva (SL),2011-2015,23,42,0,1372,139,32.66,2,9,3,Test,Batting
GP Swann (Eng),2008-2013,60,76,14,1370,85,22.09,0,5,5,Test,Batting
S Ramesh (India),1999-2001,19,37,1,1367,143,37.97,2,8,3,Test,Batting
Wasim Bari (Pak),1967-1984,81,112,26,1366,85,15.88,0,6,19,Test,Batting
KG Viljoen (SA),1930-1949,27,50,2,1365,124,28.43,2,9,5,Test,Batting
J Dyson (Aus),1977-1984,30,58,7,1359,127*,26.64,2,5,4,Test,Batting
DJ Richardson (SA),1992-1998,42,64,8,1359,109,24.26,1,8,7,Test,Batting
AM Rahane (India),2013-2015,18,34,3,1353,147,43.64,4,7,3,Test,Batting
HL Collins (Aus),1920-1926,19,31,1,1352,203,45.06,4,6,0,Test,Batting
Javed Burki (Pak),1960-1969,25,48,4,1341,140,30.47,3,4,3,Test,Batting
BM Laird (Aus),1979-1982,21,40,2,1341,92,35.28,0,11,2,Test,Batting
L Vincent (NZ),2001-2007,23,40,1,1332,224,34.15,3,9,4,Test,Batting
OG Smith (WI),1955-1959,26,42,0,1331,168,31.69,4,6,8,Test,Batting
LRD Mendis (SL),1982-1988,24,43,1,1329,124,31.64,4,8,2,Test,Batting
AK Davidson (Aus),1953-1963,44,61,7,1328,80,24.59,0,5,1,Test,Batting
SS Das (India),2000-2002,23,40,2,1326,110,34.89,2,9,3,Test,Batting
JS Solomon (WI),1958-1965,27,46,7,1326,100*,34,1,9,7,Test,Batting
DJG Sammy (WI),2007-2013,38,63,2,1323,106,21.68,1,5,8,Test,Batting
RA Duff (Aus),1902-1905,22,40,3,1317,146,35.59,2,6,0,Test,Batting
N Boje (SA),2000-2006,43,62,10,1312,85,25.23,0,4,5,Test,Batting
G Fowler (Eng),1982-1985,21,37,0,1307,201,35.32,3,8,3,Test,Batting
DW Hookes (Aus),1977-1985,23,41,3,1306,143*,34.36,1,8,4,Test,Batting
CA Davis (WI),1968-1973,15,29,5,1301,183,54.2,4,4,1,Test,Batting
BW Luckhurst (Eng),1970-1974,21,41,5,1298,131,36.05,4,5,4,Test,Batting
DR Jardine (Eng),1928-1934,22,33,6,1296,127,48,1,10,2,Test,Batting
JF Reid (NZ),1979-1986,19,31,3,1296,180,46.28,6,2,4,Test,Batting
RL Dias (SL),1982-1987,20,36,1,1285,109,36.71,3,8,2,Test,Batting
KS More (India),1986-1993,49,64,14,1285,73,25.7,0,7,7,Test,Batting
JW Burke (Aus),1951-1959,24,44,7,1280,189,34.59,3,5,0,Test,Batting
JP Duminy (SA),2008-2015,29,44,8,1280,166,35.55,4,6,6,Test,Batting
A Shrewsbury snr (Eng),1881-1893,23,40,4,1277,164,35.47,3,4,1,Test,Batting
UC Hathurusingha (SL),1991-1999,26,44,1,1274,83,29.62,0,8,2,Test,Batting
JD Ryder (NZ),2008-2011,18,33,2,1269,201,40.93,3,6,4,Test,Batting
Shahriar Nafees (Ban),2005-2013,24,48,0,1267,138,26.39,1,7,4,Test,Batting
V Pollard (NZ),1965-1973,32,59,7,1266,116,24.34,2,7,4,Test,Batting
RF Surti (India),1960-1969,26,48,4,1263,99,28.7,0,9,5,Test,Batting
M Muralitharan (ICC/SL),1992-2010,133,164,56,1261,67,11.67,0,1,33,Test,Batting
Imrul Kayes (Ban),2008-2015,24,46,1,1252,150,27.82,3,3,1,Test,Batting
GE Gomez (WI),1939-1954,29,46,5,1243,101,30.31,1,8,5,Test,Batting
HB Cameron (SA),1927-1935,26,45,4,1239,90,30.21,0,10,3,Test,Batting
G Giffen (Aus),1881-1896,31,53,0,1238,161,23.35,1,6,5,Test,Batting
Z Khan (India),2000-2014,92,127,24,1231,75,11.95,0,3,29,Test,Batting
DG Phadkar (India),1947-1959,31,45,7,1229,123,32.34,2,8,3,Test,Batting
DD Ebrahim (Zim),2001-2005,29,55,1,1225,94,22.68,0,10,8,Test,Batting
CB Fry (Eng),1896-1912,26,41,3,1223,144,32.18,2,7,3,Test,Batting
S Wettimuny (SL),1982-1987,23,43,1,1221,190,29.07,2,6,5,Test,Batting
JN Gillespie (Aus),1996-2006,71,93,28,1218,201*,18.73,1,2,13,Test,Batting
Haroon Rasheed (Pak),1977-1983,23,36,1,1217,153,34.77,3,5,2,Test,Batting
G Miller (Eng),1976-1984,34,51,4,1213,98*,25.8,0,7,5,Test,Batting
VS Ransford (Aus),1907-1912,20,38,6,1211,143*,37.84,1,7,2,Test,Batting
SA Durani (India),1960-1973,29,50,2,1202,104,25.04,1,7,4,Test,Batting
DN Patel (NZ),1987-1997,37,66,8,1200,99,20.68,0,5,10,Test,Batting
MW Tate (Eng),1924-1935,39,52,5,1198,100*,25.48,1,5,5,Test,Batting
GS Ballance (Eng),2014-2015,15,27,2,1194,156,47.76,4,6,3,Test,Batting
AF Kippax (Aus),1925-1934,22,34,1,1192,146,36.12,2,8,1,Test,Batting
JHW Fingleton (Aus),1932-1938,18,29,1,1189,136,42.46,5,3,3,Test,Batting
Sarfraz Ahmed (Pak),2010-2015,19,33,8,1186,112,47.44,3,7,0,Test,Batting
CP Mead (Eng),1911-1928,17,26,2,1185,182*,49.37,4,3,3,Test,Batting
P Willey (Eng),1976-1986,26,50,6,1184,102*,26.9,2,5,2,Test,Batting
SC Williams (WI),1994-2002,31,52,3,1183,128,24.14,1,3,6,Test,Batting
GS Ramchand (India),1952-1960,33,53,5,1180,109,24.58,2,5,6,Test,Batting
MTG Elliott (Aus),1996-2004,21,36,1,1172,199,33.48,3,4,5,Test,Batting
GO Jones (Eng),2004-2006,34,53,4,1172,100,23.91,1,6,2,Test,Batting
Rev.DS Sheppard (Eng),1950-1963,22,33,2,1172,119,37.8,3,6,2,Test,Batting
R Edwards (Aus),1972-1975,20,32,3,1171,170*,40.37,2,9,4,Test,Batting
MJ North (Aus),2009-2010,21,35,2,1171,128,35.48,5,4,5,Test,Batting
S Dhawan (India),2013-2015,15,26,0,1158,187,44.53,4,2,2,Test,Batting
RW Taylor (Eng),1971-1984,57,83,12,1156,97,16.28,0,3,10,Test,Batting
BW Sinclair (NZ),1963-1968,21,40,1,1148,138,29.43,3,3,5,Test,Batting
JM Gregory (Aus),1920-1928,24,34,3,1146,119,36.96,2,7,3,Test,Batting
MG Vandort (SL),2001-2008,20,33,2,1144,140,36.9,4,4,3,Test,Batting
Rajin Saleh (Ban),2003-2008,24,46,2,1141,89,25.93,0,7,8,Test,Batting
DT Lindsay (SA),1963-1970,19,31,1,1130,182,37.66,3,5,2,Test,Batting
MC Carew (WI),1963-1972,19,36,3,1127,109,34.15,1,5,1,Test,Batting
Faisal Iqbal (Pak),2001-2010,26,44,2,1124,139,26.76,1,8,4,Test,Batting
G Gunn (Eng),1907-1930,15,29,1,1120,122*,40,2,7,3,Test,Batting
WU Tharanga (SL),2005-2015,21,38,1,1117,165,30.18,1,5,5,Test,Batting
DW Steyn (SA),2004-2015,80,98,21,1116,76,14.49,0,2,12,Test,Batting
AC Bannerman (Aus),1879-1893,28,50,2,1108,94,23.08,0,8,3,Test,Batting
CC Lewis (Eng),1990-1996,32,51,3,1105,117,23.02,1,4,6,Test,Batting
IK Pathan (India),2003-2008,29,40,5,1105,102,31.57,1,6,5,Test,Batting
R Ashwin (India),2011-2015,28,43,9,1103,124,32.44,2,5,2,Test,Batting
BP Nash (WI),2008-2011,21,33,0,1103,114,33.42,2,8,0,Test,Batting
CJ Barnett (Eng),1933-1948,20,35,4,1098,129,35.41,2,5,1,Test,Batting
WG Grace (Eng),1880-1899,22,36,2,1098,170,32.29,2,5,2,Test,Batting
CB Wishart (Zim),1995-2005,27,50,1,1098,114,22.4,1,5,6,Test,Batting
Alimuddin (Pak),1954-1962,25,45,2,1091,109,25.37,2,7,6,Test,Batting
VG Kambli (India),1993-1995,17,21,1,1084,227,54.2,4,3,3,Test,Batting
TG Southee (NZ),2008-2015,41,67,6,1081,77*,17.72,0,3,7,Test,Batting
AMJ Hilditch (Aus),1979-1985,18,34,0,1073,119,31.55,2,6,3,Test,Batting
SG Barnes (Aus),1938-1948,13,19,2,1072,234,63.05,3,5,1,Test,Batting
KOA Powell (WI),2011-2014,21,40,1,1072,134,27.48,3,2,3,Test,Batting
Waqar Hasan (Pak),1952-1959,21,35,1,1071,189,31.5,1,6,0,Test,Batting
JH Sinclair (SA),1896-1911,25,47,1,1069,106,23.23,3,3,7,Test,Batting
ED Solkar (India),1969-1977,27,48,6,1068,102,25.42,1,6,1,Test,Batting
JKC Holt (WI),1954-1959,17,31,2,1066,166,36.75,2,5,2,Test,Batting
Mohammad Rafique (Ban),2000-2008,33,63,6,1059,111,18.57,1,4,8,Test,Batting
RA Woolmer (Eng),1975-1981,19,34,2,1059,149,33.09,3,2,4,Test,Batting
Saleem Yousuf (Pak),1982-1990,32,44,5,1055,91*,27.05,0,5,2,Test,Batting
C White (Eng),1994-2002,30,50,7,1052,121,24.46,1,5,8,Test,Batting
Sarfraz Nawaz (Pak),1969-1984,55,72,13,1045,90,17.71,0,4,6,Test,Batting
S Madan Lal (India),1974-1986,39,62,16,1042,74,22.65,0,5,7,Test,Batting
DR Flynn (NZ),2008-2013,24,45,5,1038,95,25.95,0,6,8,Test,Batting
MG Hughes (Aus),1985-1994,53,70,8,1032,72*,16.64,0,2,10,Test,Batting
Abdul Qadir (Pak),1977-1990,67,77,11,1029,61,15.59,0,3,7,Test,Batting
RS Madugalle (SL),1982-1988,21,39,4,1029,103,29.4,1,7,4,Test,Batting
GJ Rennie (Zim),1997-2002,23,46,1,1023,93,22.73,0,7,5,Test,Batting
S Abid Ali (India),1967-1974,29,53,3,1018,81,20.36,0,6,3,Test,Batting
JM Anderson (Eng),2003-2015,108,149,52,1016,81,10.47,0,1,18,Test,Batting
AF Rae (WI),1948-1953,15,24,2,1016,109,46.18,4,4,1,Test,Batting
KJ Wadsworth (NZ),1969-1976,33,51,4,1010,80,21.48,0,5,5,Test,Batting
Waqar Younis (Pak),1989-2003,87,120,21,1010,45,10.2,0,0,21,Test,Batting
J Srinath (India),1991-2002,67,92,21,1009,76,14.21,0,4,13,Test,Batting
SJ Snooke (SA),1906-1923,26,46,1,1008,103,22.4,1,5,1,Test,Batting
Umar Akmal (Pak),2009-2011,16,30,2,1003,129,35.82,1,6,1,Test,Batting
PV Simmons (WI),1988-1997,26,47,2,1002,110,22.26,1,4,4,Test,Batting
JG Bracewell (NZ),1980-1990,41,60,11,1001,110,20.42,1,4,13,Test,Batting
EJM Cowan (Aus),2011-2013,18,32,0,1001,136,31.28,1,6,2,Test,Batting
IWG Johnson (Aus),1946-1956,45,66,12,1000,77,18.51,0,6,10,Test,Batting
KD Karthik (India),2004-2010,23,37,1,1000,129,27.77,1,7,2,Test,Batting
JM Taylor (Aus),1920-1926,20,28,0,997,108,35.6,1,8,1,Test,Batting
AE Stoddart (Eng),1888-1898,16,30,2,996,173,35.57,2,3,3,Test,Batting
KS Duleepsinhji (Eng),1929-1931,12,19,2,995,173,58.52,3,5,0,Test,Batting
AV Mankad (India),1969-1978,22,42,3,991,97,25.41,0,6,3,Test,Batting
GE Tyldesley (Eng),1921-1929,14,20,2,990,122,55,3,6,2,Test,Batting
KS Ranjitsinhji (Eng),1896-1902,15,26,4,989,175,44.95,2,6,2,Test,Batting
LC Braund (Eng),1901-1908,23,41,3,987,104,25.97,3,2,7,Test,Batting
KA Edwards (WI),2011-2014,17,32,1,986,121,31.8,2,8,4,Test,Batting
R Subba Row (Eng),1958-1961,13,22,1,984,137,46.85,3,4,0,Test,Batting
JW Zulch (SA),1910-1921,16,32,2,983,150,32.76,2,4,0,Test,Batting
BK Kunderan (India),1960-1967,18,34,4,981,192,32.7,2,3,1,Test,Batting
FS Trueman (Eng),1952-1965,67,85,14,981,39*,13.81,0,0,11,Test,Batting
HMRKB Herath (SL),1999-2015,64,93,21,980,80*,13.61,0,1,17,Test,Batting
B Yardley (Aus),1978-1983,33,54,4,978,74,19.56,0,4,8,Test,Batting
IJ Siedle (SA),1928-1936,18,34,0,977,141,28.73,1,5,3,Test,Batting
PM Siddle (Aus),2008-2015,57,81,12,974,51,14.11,0,2,15,Test,Batting
BP Patel (India),1974-1977,21,38,5,972,115*,29.45,1,5,0,Test,Batting
Nasir Hossain (Ban),2011-2015,17,28,2,971,100,37.34,1,6,1,Test,Batting
Junaid Siddique (Ban),2008-2012,19,37,0,969,106,26.18,1,7,2,Test,Batting
HDRL Thirimanne (SL),2011-2015,23,45,6,969,155*,24.84,1,4,6,Test,Batting
PG Fulton (NZ),2006-2014,23,39,1,967,136,25.44,2,5,3,Test,Batting
JWHT Douglas (Eng),1911-1925,23,35,2,962,119,29.15,1,6,3,Test,Batting
FCM Alexander (WI),1957-1961,25,38,6,961,108,30.03,1,7,5,Test,Batting
SA Thomson (NZ),1990-1995,19,35,4,958,120*,30.9,1,5,3,Test,Batting
PS McDonnell (Aus),1880-1888,19,34,1,955,147,28.93,3,2,6,Test,Batting
PR Reiffel (Aus),1992-1998,35,50,14,955,79*,26.52,0,6,5,Test,Batting
CA Roach (WI),1928-1935,16,32,1,952,209,30.7,2,6,6,Test,Batting
G Ulyett (Eng),1877-1890,25,39,0,949,149,24.33,1,7,6,Test,Batting
GD McKenzie (Aus),1961-1971,60,89,12,945,76,12.27,0,2,15,Test,Batting
BA Stokes (Eng),2013-2015,17,30,0,943,120,31.43,2,5,6,Test,Batting
CJ McDermott (Aus),1984-1996,71,90,13,940,42*,12.2,0,0,13,Test,Batting
DL Underwood (Eng),1966-1982,86,116,35,937,45*,11.56,0,0,19,Test,Batting
CA Walsh (WI),1984-2001,132,185,61,936,30*,7.54,0,0,43,Test,Batting
PAJ DeFreitas (Eng),1986-1995,44,68,5,934,88,14.82,0,4,10,Test,Batting
Asif Mujtaba (Pak),1986-1997,25,41,3,928,65*,24.42,0,8,5,Test,Batting
BL Cairns (NZ),1974-1985,43,65,8,928,64,16.28,0,2,7,Test,Batting
AH Kardar (India/Pak),1946-1958,26,42,3,927,93,23.76,0,5,2,Test,Batting
Saqlain Mushtaq (Pak),1995-2004,49,78,14,927,101*,14.48,1,2,13,Test,Batting
APF Chapman (Eng),1924-1931,26,36,4,925,121,28.9,1,5,2,Test,Batting
DS Atkinson (WI),1948-1958,22,35,6,922,219,31.79,1,5,4,Test,Batting
CM Spearman (NZ),1995-2000,19,37,2,922,112,26.34,1,3,3,Test,Batting
GHS Trott (Aus),1888-1898,24,42,0,921,143,21.92,1,4,7,Test,Batting
CWJ Athey (Eng),1980-1988,23,41,1,919,123,22.97,1,4,2,Test,Batting
DA Allen (Eng),1960-1966,39,51,15,918,88,25.5,0,5,4,Test,Batting
JR Murray (WI),1993-2002,33,45,4,918,101*,22.39,1,3,9,Test,Batting
KD Ghavri (India),1974-1981,39,57,14,913,86,21.23,0,2,2,Test,Batting
MA Holding (WI),1975-1987,60,76,10,910,73,13.78,0,6,15,Test,Batting
CAG Russell (Eng),1920-1923,10,18,2,910,140,56.87,5,2,2,Test,Batting
WL Murdoch (Aus/Eng),1877-1892,19,34,5,908,211,31.31,2,1,3,Test,Batting
DK Lillee (Aus),1971-1984,70,90,24,905,73*,13.71,0,1,10,Test,Batting
AFA Lilley (Eng),1896-1909,35,52,8,903,84,20.52,0,4,10,Test,Batting
PA Jaques (Aus),2005-2008,11,19,0,902,150,47.47,3,6,1,Test,Batting
Azhar Mahmood (Pak),1997-2001,21,34,4,900,136,30,3,1,5,Test,Batting
BR Taylor (NZ),1965-1973,30,50,6,898,124,20.4,2,2,8,Test,Batting
GJ Cosier (Aus),1975-1978,18,32,1,897,168,28.93,2,3,3,Test,Batting
RJ Christiani (WI),1948-1954,22,37,3,896,107,26.35,1,4,0,Test,Batting
GF Lawson (Aus),1980-1989,46,68,12,894,74,15.96,0,4,6,Test,Batting
A Melville (SA),1938-1949,11,19,2,894,189,52.58,4,3,2,Test,Batting
PM Toohey (Aus),1977-1980,15,29,1,893,122,31.89,1,7,3,Test,Batting
SN McGregor (NZ),1955-1965,25,47,2,892,111,19.82,1,3,5,Test,Batting
ATW Grout (Aus),1957-1966,51,67,8,890,74,15.08,0,3,11,Test,Batting
DB Close (Eng),1949-1976,22,37,2,887,70,25.34,0,4,3,Test,Batting
AM Blignaut (Zim),2001-2005,19,36,3,886,92,26.84,0,6,6,Test,Batting
JE Cheetham (SA),1949-1955,24,43,6,883,89,23.86,0,5,1,Test,Batting
JDB Robertson (Eng),1947-1952,11,21,2,881,133,46.36,2,6,0,Test,Batting
A Sandham (Eng),1921-1930,14,23,0,879,325,38.21,2,3,3,Test,Batting
W Watson (Eng),1951-1959,23,37,3,879,116,25.85,2,3,3,Test,Batting
L Amarnath (India),1933-1952,24,40,4,878,118,24.38,1,4,5,Test,Batting
PH Edmonds (Eng),1975-1987,51,65,15,875,64,17.5,0,2,5,Test,Batting
H Carter (Aus),1907-1921,28,47,9,873,72,22.97,0,4,4,Test,Batting
HR Adhikari (India),1947-1959,21,36,8,872,114*,31.14,1,4,5,Test,Batting
GC White (SA),1906-1912,17,31,2,872,147,30.06,2,4,3,Test,Batting
RG Sharma (India),2013-2015,14,25,2,870,177,37.82,2,4,3,Test,Batting
HDPK Dharmasena (SL),1993-2004,31,51,7,868,62*,19.72,0,3,4,Test,Batting
BD Julien (WI),1973-1977,24,34,6,866,121,30.92,2,3,0,Test,Batting
DG Cork (Eng),1995-2002,37,56,8,864,59,18,0,3,5,Test,Batting
HJ Tayfield (SA),1949-1960,37,60,9,862,75,16.9,0,2,5,Test,Batting
Ahmed Shehzad (Pak),2013-2015,11,21,1,861,176,43.05,3,3,1,Test,Batting
AR Caddick (Eng),1993-2003,62,95,12,861,49*,10.37,0,0,19,Test,Batting
SE Marsh (Aus),2011-2015,15,27,1,861,148,33.11,2,4,7,Test,Batting
GRJ Roope (Eng),1973-1978,21,32,4,860,77,30.71,0,7,3,Test,Batting
JDC Goddard (WI),1948-1957,27,39,11,859,83*,30.67,0,4,5,Test,Batting
VM Merchant (India),1933-1951,10,18,0,859,154,47.72,3,3,2,Test,Batting
Basit Ali (Pak),1993-1995,19,33,1,858,103,26.81,1,5,5,Test,Batting
D Gough (Eng),1994-2003,58,86,18,855,65,12.57,0,2,14,Test,Batting
TG McIntosh (NZ),2008-2011,17,33,2,854,136,27.54,2,4,5,Test,Batting
H Trumble (Aus),1890-1904,32,57,14,851,70,19.79,0,4,7,Test,Batting
CM Old (Eng),1972-1981,46,66,9,845,65,14.82,0,2,10,Test,Batting
RGD Willis (Eng),1971-1984,90,128,55,840,28*,11.5,0,0,12,Test,Batting
PA Strang (Zim),1994-2001,24,41,10,839,106*,27.06,1,2,3,Test,Batting
AM Bacher (SA),1996-1999,19,33,1,833,96,26.03,0,5,3,Test,Batting
RMH Binny (India),1979-1987,27,41,5,830,83*,23.05,0,5,7,Test,Batting
TWM Latham (NZ),2014-2015,11,21,0,830,137,39.52,2,5,3,Test,Batting
D Elgar (SA),2012-2015,17,25,4,828,121,39.42,3,3,3,Test,Batting
TJ Franklin (NZ),1983-1991,21,37,1,828,101,23,1,4,2,Test,Batting
KJ Funston (SA),1952-1958,18,33,1,824,92,25.75,0,5,2,Test,Batting
SM Warnapura (SL),2007-2009,14,24,1,821,120,35.69,2,7,5,Test,Batting
AJ Pithey (SA),1957-1965,17,27,1,819,154,31.5,1,4,2,Test,Batting
WW Hall (WI),1958-1969,48,66,14,818,50*,15.73,0,2,7,Test,Batting
Khurram Manzoor (Pak),2009-2014,16,30,1,817,146,28.17,1,7,3,Test,Batting
J Briggs (Eng),1884-1899,33,50,5,815,121,18.11,1,2,10,Test,Batting
AR MacGibbon (NZ),1951-1958,26,46,5,814,66,19.85,0,3,7,Test,Batting
JE Taylor (WI),2003-2015,42,66,7,814,106,13.79,1,1,10,Test,Batting
TR Veivers (Aus),1963-1967,21,30,4,813,88,31.26,0,7,3,Test,Batting
BR Knight (Eng),1961-1969,29,38,7,812,127,26.19,2,0,2,Test,Batting
NWD Yardley (Eng),1938-1950,20,34,2,812,99,25.37,0,4,2,Test,Batting
AJ Watkins (Eng),1948-1952,15,24,4,810,137*,40.5,2,4,2,Test,Batting
TR Gripper (Zim),1999-2004,20,38,1,809,112,21.86,1,5,5,Test,Batting
JEC Franklin (NZ),2001-2013,31,46,7,808,122*,20.71,1,2,6,Test,Batting
FA Iredale (Aus),1894-1899,14,23,1,807,140,36.68,2,4,2,Test,Batting
JR Ratnayeke (SL),1982-1989,22,38,6,807,93,25.21,0,5,5,Test,Batting
JW Hearne (Eng),1911-1926,24,36,5,806,114,26,1,2,3,Test,Batting
Wazir Mohammad (Pak),1952-1959,20,33,4,801,189,27.62,2,3,8,Test,Batting
JM Blackham (Aus),1877-1894,35,62,11,800,74,15.68,0,4,6,Test,Batting
Mashrafe Mortaza (Ban),2001-2009,36,67,5,797,79,12.85,0,3,12,Test,Batting
